#C7,2551,7398
#C7,2551,7396
#C7,2551,2594
#C7,2594,7397
#C7,7397,2551
AZ,1382,1415
AZ,1382,2650
AZ,1382,3577
AZ,1382,3469
AZ,1382,3205
AZ,1382,3316
AZ,1382,350
AZ,1382,2899
AZ,1382,1273
AZ,1382,1526
AZ,1382,351
AZ,1382,1551
AZ,1382,1250
AZ,1382,1550
AZ,1382,146
AZ,1382,193
AZ,1330,1382
AZ,3275,2179
AZ,344,580
AZ,1652,1657
AZ,1322,1353
AZ,1322,1354
AZ,3024,2179
AZ,3024,1555
AZ,1074,1555
AZ,609,580
AZ,609,1382
AZ,609,1555
AZ,797,580
AZ,1654,1555
AZ,1509,1538
AZ,1509,1555
AZ,1509,1528
AZ,1509,1529
AZ,1509,1524
AZ,1509,1561
AZ,1509,1562
AZ,1509,1526
AZ,1509,1551
AZ,1509,1550
AZ,488,580
AZ,3093,1555
AZ,3093,2276
AZ,1084,1382
AZ,3645,1382
AZ,599,1382
AZ,599,503
AZ,345,580
AZ,345,1382
AZ,2188,580
AZ,2188,1382
AZ,535,1382
AZ,3964,1555
AZ,3988,1555
AZ,1555,1230
AZ,1555,210
AZ,1555,2170
AZ,1555,580
AZ,1555,4309
AZ,1555,3941
AZ,1555,2179
AZ,1555,1218
AZ,1555,1506
AZ,1555,1739
AZ,1555,2177
AZ,1555,1216
AZ,1555,1538
AZ,1555,1264
AZ,1555,3448
AZ,1555,1501
AZ,1555,302
AZ,1555,1489
AZ,1555,1536
AZ,1555,1519
AZ,1555,1128
AZ,1555,2851
AZ,1555,1382
AZ,1555,3024
AZ,1555,1074
AZ,1555,609
AZ,1555,1654
AZ,1555,1509
AZ,1555,3093
AZ,1555,3964
AZ,1555,3988
AZ,1555,1563
AZ,1555,340
AZ,1555,2560
AZ,1555,1528
AZ,1555,2564
AZ,1555,1665
AZ,1555,2922
AZ,1555,1655
AZ,1555,3930
AZ,1555,4330
AZ,1555,1701
AZ,1555,3797
AZ,1555,2939
AZ,1555,1735
AZ,1555,3992
AZ,1555,503
AZ,1555,2948
AZ,1555,507
AZ,1555,1529
AZ,1555,1638
AZ,1555,273
AZ,1555,629
AZ,1555,1335
AZ,1555,1229
AZ,1555,3576
AZ,1555,1606
AZ,1555,1359
AZ,1555,1353
AZ,1555,346
AZ,1555,1524
AZ,1555,1561
AZ,1555,1354
AZ,1555,2279
AZ,1555,1636
AZ,1555,231
AZ,1555,1386
AZ,1555,1657
AZ,1555,1512
AZ,1555,1587
AZ,1555,1562
AZ,1555,3406
AZ,1555,1514
AZ,1555,3953
AZ,1555,1194
AZ,1555,1508
AZ,1555,2985
AZ,1555,2975
AZ,1555,1435
AZ,1555,3973
AZ,1555,1741
AZ,1555,1190
AZ,1555,1157
AZ,1555,1273
AZ,1555,1590
AZ,1555,1515
AZ,1555,1526
AZ,1555,1545
AZ,1555,1663
AZ,1555,287
AZ,1555,1551
AZ,1555,1613
AZ,1555,1246
AZ,1555,1550
AZ,1555,679
AZ,1555,193
AZ,1555,1678
AZ,1563,580
AZ,1563,1382
AZ,1563,1555
AZ,1563,1665
AZ,1563,503
AZ,340,1555
AZ,340,3199
AZ,340,1529
AZ,340,3205
AZ,1323,1353
AZ,1323,1354
AZ,2560,1555
AZ,534,580
AZ,1528,1382
AZ,1528,1509
AZ,1528,1555
AZ,687,1382
AZ,2564,1555
AZ,1665,545
AZ,1665,1555
AZ,1665,1563
AZ,2922,1555
AZ,2922,1524
AZ,352,580
AZ,352,1382
AZ,342,580
AZ,342,1382
AZ,3199,1382
AZ,3199,340
AZ,421,580
AZ,3077,1382
AZ,515,580
AZ,3714,1382
AZ,3550,1382
AZ,1655,1538
AZ,1655,1555
AZ,1655,1657
AZ,1655,1526
AZ,1225,1229
AZ,3930,1524
AZ,4330,1555
AZ,1701,1555
AZ,3797,1382
AZ,3797,1555
AZ,3797,1824
AZ,3797,1524
AZ,3797,146
AZ,3797,193
AZ,813,2179
AZ,813,1382
AZ,2939,1555
AZ,1735,1525
AZ,1735,1555
AZ,1735,1551
AZ,3992,1555
AZ,638,580
AZ,1175,2179
AZ,3304,2179
AZ,3484,1382
AZ,517,580
AZ,1197,3941
AZ,1220,1229
AZ,503,599
AZ,503,1555
AZ,503,1563
AZ,503,1529
AZ,2948,1555
AZ,507,1555
AZ,507,1529
AZ,2789,580
AZ,2789,1382
AZ,1529,1517
AZ,1529,580
AZ,1529,1218
AZ,1529,1506
AZ,1529,1501
AZ,1529,302
AZ,1529,1519
AZ,1529,1382
AZ,1529,1509
AZ,1529,1555
AZ,1529,340
AZ,1529,503
AZ,1529,507
AZ,1529,1561
AZ,1529,1386
AZ,1529,1657
AZ,1529,1512
AZ,1529,1505
AZ,1529,1514
AZ,1529,1508
AZ,1529,1545
AZ,1529,1613
AZ,1638,1538
AZ,1638,1382
AZ,1638,1555
AZ,1638,1524
AZ,1638,1551
AZ,273,248
AZ,1054,1229
AZ,629,1555
AZ,629,1524
AZ,1335,1324
AZ,1335,1555
AZ,1335,1524
AZ,1335,1273
AZ,1229,1555
AZ,1229,1051
AZ,1229,1220
AZ,1229,1054
AZ,1229,1824
AZ,1229,3998
AZ,1229,1057
AZ,1229,1250
AZ,478,1382
AZ,2194,2179
AZ,3339,2179
AZ,1824,1382
AZ,1824,3797
AZ,1824,1229
AZ,1824,3576
AZ,3576,1382
AZ,3576,1555
AZ,3576,1824
AZ,1606,1555
AZ,3156,2179
AZ,522,580
AZ,1359,1382
AZ,1359,1555
AZ,1353,1324
AZ,1353,1321
AZ,1353,1382
AZ,1353,1322
AZ,1353,1555
AZ,1353,1323
AZ,1353,1524
AZ,1353,1551
AZ,510,580
AZ,346,1555
AZ,1524,2179
AZ,1524,1739
AZ,1524,2177
AZ,1524,1128
AZ,1524,545
AZ,1524,1509
AZ,1524,1555
AZ,1524,2922
AZ,1524,3797
AZ,1524,1638
AZ,1524,629
AZ,1524,1335
AZ,1524,1353
AZ,1524,2279
AZ,1524,1418
AZ,1524,1636
AZ,1524,3953
AZ,1524,1194
AZ,1524,2985
AZ,1524,1190
AZ,1561,1382
AZ,1561,1509
AZ,1561,1555
AZ,1561,1529
AZ,1561,1512
AZ,1561,1526
AZ,1561,1545
AZ,4059,580
AZ,4059,2179
AZ,1354,1324
AZ,1354,1321
AZ,1354,1322
AZ,1354,1555
AZ,1354,1323
AZ,521,1382
AZ,2279,1555
AZ,2279,1524
AZ,1418,1382
AZ,1418,1524
AZ,347,1382
AZ,547,580
AZ,1656,1657
AZ,1636,1555
AZ,1636,1524
AZ,3830,1382
AZ,231,1555
AZ,1386,1555
AZ,1386,1529
AZ,644,1382
AZ,1657,1649
AZ,1657,1652
AZ,1657,1555
AZ,1657,1655
AZ,1657,1529
AZ,1657,1656
AZ,1657,1663
AZ,3998,1218
AZ,3998,1229
AZ,3998,1246
AZ,1512,1555
AZ,1512,1529
AZ,1512,1561
AZ,1512,1526
AZ,1512,1551
AZ,1587,1382
AZ,1587,1555
AZ,1587,1562
AZ,1587,1551
AZ,1562,1382
AZ,1562,1509
AZ,1562,1555
AZ,1562,1587
AZ,1562,1190
AZ,1505,1529
AZ,1871,580
AZ,1274,1382
AZ,1760,1382
AZ,3406,1555
AZ,1514,1555
AZ,1514,1529
AZ,1514,1526
AZ,3953,1555
AZ,3953,1524
AZ,1415,1382
AZ,2650,1382
AZ,3577,1382
AZ,994,2179
AZ,3469,1382
AZ,3205,1382
AZ,3205,340
AZ,3316,2179
AZ,3316,1382
AZ,2942,2985
AZ,1194,1555
AZ,1194,1524
AZ,350,1382
AZ,1508,1555
AZ,1508,1529
AZ,1508,1526
AZ,1508,1551
AZ,1659,1657
AZ,666,580
AZ,2985,1538
AZ,2985,1555
AZ,2985,1524
AZ,2985,1551
AZ,2975,1555
AZ,1435,1555
AZ,2899,1382
AZ,3361,2179
AZ,3973,1555
AZ,1057,1229
AZ,1741,1555
AZ,1190,1555
AZ,1190,1524
AZ,1190,1562
AZ,1157,1555
AZ,1273,1382
AZ,1273,1555
AZ,1273,1335
AZ,1273,1551
AZ,1590,1555
AZ,2276,3093
AZ,1515,1555
AZ,665,580
AZ,664,580
AZ,1526,1501
AZ,1526,1382
AZ,1526,1509
AZ,1526,1555
AZ,1526,1655
AZ,1526,1561
AZ,1526,1512
AZ,1526,1514
AZ,1526,1508
AZ,1545,1555
AZ,1545,1529
AZ,1545,1561
AZ,1663,1555
AZ,1663,1657
AZ,287,1555
AZ,351,580
AZ,351,1382
AZ,1551,580
AZ,1551,1382
AZ,1551,1509
AZ,1551,1555
AZ,1551,1735
AZ,1551,1638
AZ,1551,1353
AZ,1551,1512
AZ,1551,1587
AZ,1551,1508
AZ,1551,2985
AZ,1551,1273
AZ,1250,1382
AZ,1250,1229
AZ,1613,1555
AZ,1613,1529
AZ,1246,1555
AZ,1246,3998
AZ,1550,1382
AZ,1550,1509
AZ,1550,1555
AZ,679,1555
AZ,146,1382
AZ,146,3797
AZ,193,1382
AZ,193,1555
AZ,193,3797
AZ,1678,1555
B2,2965,2954
B2,580,2954
B2,737,2954
B2,2976,2954
B2,2179,2954
B2,1218,2954
B2,1739,1489
B2,2177,2954
B2,1489,1739
B2,1489,2954
B2,3971,2954
B2,1382,2954
B2,4029,2954
B2,3964,2954
B2,1555,2954
B2,340,2954
B2,2922,2954
B2,352,2954
B2,421,2954
B2,4330,2954
B2,1701,2954
B2,2939,2954
B2,2952,2954
B2,4118,2954
B2,3972,2954
B2,1197,2954
B2,2948,2954
B2,502,2954
B2,2954,2965
B2,2954,580
B2,2954,737
B2,2954,2976
B2,2954,2179
B2,2954,1218
B2,2954,2177
B2,2954,1489
B2,2954,3971
B2,2954,1382
B2,2954,4029
B2,2954,3964
B2,2954,1555
B2,2954,340
B2,2954,2922
B2,2954,352
B2,2954,421
B2,2954,4330
B2,2954,1701
B2,2954,2939
B2,2954,2952
B2,2954,4118
B2,2954,3972
B2,2954,1197
B2,2954,2948
B2,2954,502
B2,2954,1524
B2,2954,4078
B2,2954,1587
B2,2954,3953
B2,2954,2975
B2,2954,337
B2,2954,3973
B2,2954,1590
B2,2954,2910
B2,2954,1613
B2,2954,679
B2,1524,2954
B2,4078,2954
B2,1587,2954
B2,3953,2954
B2,2975,2954
B2,337,2954
B2,3973,2954
B2,1590,2954
B2,2910,2954
B2,1613,2954
B2,679,2954
B3,3885,3043
B3,3043,3885
B3,3043,3155
B3,3155,3043
B6,4019,3797
B6,2895,3448
B6,2895,3797
B6,3673,3448
B6,3673,3533
B6,3673,3797
B6,3673,3582
B6,3673,3878
B6,3673,3469
B6,5810,3797
B6,4069,3797
B6,3825,3533
B6,3825,3878
B6,3825,3722
B6,3825,3793
B6,3825,2890
B6,3825,3646
B6,2875,3797
B6,2709,3533
B6,2709,3878
B6,3448,2895
B6,3448,3673
B6,3448,3820
B6,3448,3849
B6,3448,3806
B6,3448,3876
B6,3448,1852
B6,3448,3520
B6,3448,3751
B6,3448,3670
B6,3448,3494
B6,3448,3533
B6,3448,1926
B6,3448,3566
B6,3448,3714
B6,3448,3712
B6,3448,3797
B6,3448,3877
B6,3448,3484
B6,3448,3582
B6,3448,1780
B6,3448,3878
B6,3448,1953
B6,3448,3830
B6,3448,3722
B6,3448,3752
B6,3448,3462
B6,3448,3570
B6,3448,1754
B6,3448,1760
B6,3448,3626
B6,3448,3608
B6,3448,3793
B6,3448,3731
B6,3448,1762
B6,3448,3577
B6,3448,3469
B6,3448,3748
B6,3448,2890
B6,3448,4067
B6,3448,1764
B6,3448,2883
B6,3448,2899
B6,3448,3646
B6,2885,3797
B6,2885,3878
B6,3711,3797
B6,3820,3448
B6,3820,3533
B6,3820,3797
B6,3820,3878
B6,3820,3793
B6,3644,3797
B6,3849,3448
B6,3806,3448
B6,3806,3797
B6,3876,3448
B6,3876,3797
B6,2714,3797
B6,1852,3448
B6,1852,3533
B6,1852,3797
B6,1852,3878
B6,3520,3448
B6,3520,3533
B6,3520,3878
B6,3520,2890
B6,3520,3646
B6,3751,3448
B6,3751,3797
B6,3670,3448
B6,3670,2188
B6,2188,3670
B6,2188,3714
B6,2188,3550
B6,2188,3797
B6,2188,3484
B6,2188,1524
B6,2188,3577
B6,2188,3469
B6,3494,3448
B6,3494,3533
B6,3494,3878
B6,3494,3722
B6,3494,3793
B6,3494,2890
B6,3494,3646
B6,3533,3673
B6,3533,3825
B6,3533,2709
B6,3533,3448
B6,3533,3820
B6,3533,1852
B6,3533,3520
B6,3533,3494
B6,3533,3589
B6,3533,3797
B6,3533,1779
B6,3533,3484
B6,3533,3697
B6,3533,2745
B6,3533,1953
B6,3533,6426
B6,3533,3641
B6,3533,3626
B6,3533,3608
B6,3533,1762
B6,3533,3469
B6,3533,1885
B6,3533,2890
B6,3533,3661
B6,1926,3448
B6,1926,3797
B6,3566,3448
B6,3566,3797
B6,3589,3533
B6,3589,3878
B6,3589,3722
B6,3589,3793
B6,3589,3646
B6,3714,3448
B6,3714,2188
B6,3714,3797
B6,3714,3582
B6,3714,3453
B6,3550,2188
B6,3712,3448
B6,3712,3797
B6,3712,2890
B6,3797,4019
B6,3797,2895
B6,3797,3673
B6,3797,5810
B6,3797,4069
B6,3797,2875
B6,3797,3448
B6,3797,2885
B6,3797,3711
B6,3797,3820
B6,3797,3644
B6,3797,3806
B6,3797,3876
B6,3797,2714
B6,3797,1852
B6,3797,3751
B6,3797,2188
B6,3797,3533
B6,3797,1926
B6,3797,3566
B6,3797,3714
B6,3797,3712
B6,3797,1779
B6,3797,3877
B6,3797,3484
B6,3797,3582
B6,3797,1881
B6,3797,1759
B6,3797,1780
B6,3797,3878
B6,3797,1524
B6,3797,1953
B6,3797,3453
B6,3797,3830
B6,3797,3722
B6,3797,3720
B6,3797,3462
B6,3797,1754
B6,3797,1761
B6,3797,2889
B6,3797,1760
B6,3797,3862
B6,3797,3626
B6,3797,3622
B6,3797,3793
B6,3797,3731
B6,3797,1762
B6,3797,3577
B6,3797,3469
B6,3797,3748
B6,3797,2890
B6,3797,3536
B6,3797,3817
B6,3797,4067
B6,3797,1764
B6,3797,2899
B6,3797,3745
B6,3797,3646
B6,3797,2894
B6,1779,3533
B6,1779,3797
B6,3877,3448
B6,3877,3797
B6,3877,3582
B6,3484,3448
B6,3484,2188
B6,3484,3533
B6,3484,3797
B6,3697,3533
B6,3697,3878
B6,3697,3722
B6,3697,3793
B6,3697,4067
B6,3697,3646
B6,3582,3673
B6,3582,3448
B6,3582,3714
B6,3582,3797
B6,3582,3877
B6,3582,3453
B6,3582,3720
B6,3582,3577
B6,3582,3469
B6,3582,3536
B6,3582,3817
B6,1881,3797
B6,1759,3797
B6,1780,3448
B6,1780,3797
B6,1780,3878
B6,3878,3673
B6,3878,3825
B6,3878,2709
B6,3878,3448
B6,3878,2885
B6,3878,3820
B6,3878,1852
B6,3878,3520
B6,3878,3494
B6,3878,3589
B6,3878,3797
B6,3878,3697
B6,3878,1780
B6,3878,1953
B6,3878,6426
B6,3878,2889
B6,3878,3641
B6,3878,3608
B6,3878,1762
B6,3878,1885
B6,3878,2890
B6,3878,3661
B6,3878,3745
B6,2745,3533
B6,1524,2188
B6,1524,3797
B6,1953,3448
B6,1953,3533
B6,1953,3797
B6,1953,3878
B6,3453,3714
B6,3453,3797
B6,3453,3582
B6,3830,3448
B6,3830,3797
B6,6426,3533
B6,6426,3878
B6,3722,3825
B6,3722,3448
B6,3722,3494
B6,3722,3589
B6,3722,3797
B6,3722,3697
B6,3722,2890
B6,3720,3797
B6,3720,3582
B6,3752,3448
B6,3462,3448
B6,3462,3797
B6,3570,3448
B6,1754,3448
B6,1754,3797
B6,1761,3797
B6,2889,3797
B6,2889,3878
B6,1760,3448
B6,1760,3797
B6,1760,2890
B6,3641,3533
B6,3641,3878
B6,3862,3797
B6,3626,3448
B6,3626,3533
B6,3626,3797
B6,3608,3448
B6,3608,3533
B6,3608,3878
B6,3622,3797
B6,3793,3825
B6,3793,3448
B6,3793,3820
B6,3793,3494
B6,3793,3589
B6,3793,3797
B6,3793,3697
B6,3731,3448
B6,3731,3797
B6,1762,3448
B6,1762,3533
B6,1762,3797
B6,1762,3878
B6,1762,2890
B6,3577,3448
B6,3577,2188
B6,3577,3797
B6,3577,3582
B6,3469,3673
B6,3469,3448
B6,3469,2188
B6,3469,3533
B6,3469,3797
B6,3469,3582
B6,3748,3448
B6,3748,3797
B6,1885,3533
B6,1885,3878
B6,2890,3825
B6,2890,3448
B6,2890,3520
B6,2890,3494
B6,2890,3533
B6,2890,3712
B6,2890,3797
B6,2890,3878
B6,2890,3722
B6,2890,1760
B6,2890,1762
B6,2890,1764
B6,2890,2883
B6,2890,2884
B6,2890,2899
B6,2890,3646
B6,3536,3797
B6,3536,3582
B6,3817,3797
B6,3817,3582
B6,4067,3448
B6,4067,3797
B6,4067,3697
B6,1764,3448
B6,1764,3797
B6,1764,2890
B6,2883,3448
B6,2883,2890
B6,2884,2890
B6,3661,3533
B6,3661,3878
B6,2899,3448
B6,2899,3797
B6,2899,2890
B6,3745,3797
B6,3745,3878
B6,3646,3825
B6,3646,3448
B6,3646,3520
B6,3646,3494
B6,3646,3589
B6,3646,3797
B6,3646,3697
B6,3646,2890
B6,2894,3797
B7,3370,2268
B7,3393,2276
B7,3371,2268
B7,3404,2276
B7,3385,2264
B7,3385,2276
B7,3199,2264
B7,3386,2264
B7,3386,2268
B7,2264,3385
B7,2264,3199
B7,2264,3386
B7,2264,3382
B7,2264,3205
B7,2264,3390
B7,3382,2264
B7,3387,2268
B7,3387,2276
B7,3388,2268
B7,3388,2276
B7,3388,2262
B7,2268,3370
B7,2268,3371
B7,2268,3386
B7,2268,3387
B7,2268,3388
B7,2268,3374
B7,2268,3383
B7,3205,2264
B7,4144,2276
B7,3374,2268
B7,3374,2276
B7,3390,2264
B7,3390,2276
B7,2276,3393
B7,2276,3404
B7,2276,3385
B7,2276,3387
B7,2276,3388
B7,2276,4144
B7,2276,3374
B7,2276,3390
B7,2276,3379
B7,2276,6393
B7,2275,3383
B7,2262,3388
B7,3379,2276
B7,3383,2268
B7,3383,2275
B7,6393,2276
B9,2097,4331
B9,2097,2131
B9,2104,4150
B9,2104,2109
B9,2104,4331
B9,2104,5933
B9,2104,2157
B9,2104,2131
B9,2164,4331
B9,2164,2131
B9,2134,4150
B9,2134,4331
B9,2106,2131
B9,5712,4331
B9,4150,2104
B9,4150,2134
B9,4150,4331
B9,2109,2104
B9,2109,2157
B9,2114,4331
B9,2114,2131
B9,4331,2097
B9,4331,2104
B9,4331,2164
B9,4331,2134
B9,4331,5712
B9,4331,4150
B9,4331,2114
B9,4331,2123
B9,4331,5933
B9,4331,2157
B9,4331,2162
B9,4331,2131
B9,4331,2167
B9,2123,4331
B9,5933,2104
B9,5933,4331
B9,2157,2104
B9,2157,2109
B9,2157,4331
B9,2157,2131
B9,2162,4331
B9,2162,2131
B9,2131,2097
B9,2131,2104
B9,2131,2164
B9,2131,2106
B9,2131,2114
B9,2131,4331
B9,2131,2157
B9,2131,2162
B9,2131,2167
B9,2167,4331
B9,2167,2131
B9,2167,2166
B9,2166,2167
BA,628,607
BA,628,644
BA,607,628
BA,607,738
BA,607,687
BA,607,644
BA,260,507
BA,532,503
BA,532,507
BA,248,507
BA,1055,502
BA,3341,3339
BA,1064,507
BA,1230,503
BA,1230,502
BA,2908,507
BA,1212,502
BA,1212,507
BA,210,502
BA,2170,507
BA,580,503
BA,580,502
BA,580,507
BA,2874,502
BA,2874,1760
BA,2874,2891
BA,2874,2901
BA,737,503
BA,737,507
BA,3941,507
BA,2179,507
BA,2179,2194
BA,2057,2241
BA,2057,507
BA,1218,3797
BA,1218,502
BA,1218,507
BA,1218,3576
BA,4069,502
BA,2177,507
BA,2875,502
BA,636,608
BA,636,507
BA,467,502
BA,467,507
BA,3885,507
BA,608,636
BA,608,738
BA,608,302
BA,608,345
BA,608,503
BA,608,478
BA,608,346
BA,608,644
BA,1538,507
BA,3131,507
BA,738,607
BA,738,608
BA,1264,502
BA,2997,507
BA,3448,507
BA,302,608
BA,302,507
BA,4053,507
BA,1489,507
BA,3849,507
BA,1128,507
BA,1382,3670
BA,1382,3797
BA,1382,507
BA,1382,3576
BA,1382,3830
BA,3024,3156
BA,609,507
BA,797,799
BA,797,813
BA,797,507
BA,797,838
BA,3395,507
BA,1852,502
BA,1200,502
BA,3093,507
BA,3751,507
BA,3670,1382
BA,3670,340
BA,3670,507
BA,3670,1229
BA,3670,1824
BA,3670,1821
BA,4029,507
BA,2241,2057
BA,599,3797
BA,599,507
BA,799,797
BA,799,813
BA,799,838
BA,345,608
BA,345,503
BA,345,507
BA,345,3830
BA,2188,507
BA,1187,507
BA,535,503
BA,535,502
BA,535,507
BA,3494,507
BA,3494,1386
BA,3988,507
BA,1626,502
BA,1555,502
BA,1555,507
BA,1059,507
BA,1059,1063
BA,340,3670
BA,340,503
BA,340,507
BA,498,502
BA,1926,1953
BA,1738,507
BA,2560,507
BA,534,503
BA,534,502
BA,534,507
BA,2882,2894
BA,1528,502
BA,687,607
BA,687,507
BA,687,478
BA,2564,507
BA,1223,503
BA,1767,1892
BA,1665,507
BA,2922,507
BA,352,507
BA,342,507
BA,421,3797
BA,421,507
BA,421,478
BA,421,3959
BA,421,679
BA,3077,3341
BA,3077,507
BA,2359,507
BA,1005,813
BA,3141,507
BA,3714,507
BA,3550,507
BA,1225,503
BA,3930,507
BA,533,502
BA,520,503
BA,1701,507
BA,2072,507
BA,499,502
BA,3797,1218
BA,3797,1382
BA,3797,599
BA,3797,421
BA,3797,503
BA,3797,507
BA,3797,1229
BA,3797,478
BA,3797,1524
BA,3797,1386
BA,813,797
BA,813,799
BA,813,1005
BA,813,507
BA,813,906
BA,813,979
BA,813,893
BA,813,838
BA,813,1004
BA,813,4105
BA,2939,507
BA,1779,502
BA,2176,507
BA,951,507
BA,3877,502
BA,3877,507
BA,3484,507
BA,517,507
BA,1197,502
BA,1197,507
BA,503,532
BA,503,1230
BA,503,580
BA,503,737
BA,503,608
BA,503,345
BA,503,535
BA,503,340
BA,503,534
BA,503,1223
BA,503,1225
BA,503,520
BA,503,1229
BA,503,1231
BA,503,1354
BA,503,3998
BA,503,1551
BA,503,1678
BA,2948,507
BA,502,1055
BA,502,1230
BA,502,1212
BA,502,210
BA,502,580
BA,502,2874
BA,502,1218
BA,502,4069
BA,502,2875
BA,502,467
BA,502,1264
BA,502,1852
BA,502,1200
BA,502,535
BA,502,1626
BA,502,1555
BA,502,498
BA,502,534
BA,502,1528
BA,502,533
BA,502,499
BA,502,1779
BA,502,3877
BA,502,1197
BA,502,3878
BA,502,3156
BA,502,893
BA,502,1561
BA,502,1354
BA,502,481
BA,502,1198
BA,502,1075
BA,502,1612
BA,502,1056
BA,502,1190
BA,502,3646
BA,502,1526
BA,502,2894
BA,502,1551
BA,502,1550
BA,507,260
BA,507,532
BA,507,248
BA,507,1064
BA,507,2908
BA,507,1212
BA,507,2170
BA,507,580
BA,507,737
BA,507,3941
BA,507,2179
BA,507,2057
BA,507,1218
BA,507,2177
BA,507,636
BA,507,467
BA,507,3885
BA,507,1538
BA,507,3131
BA,507,2997
BA,507,3448
BA,507,302
BA,507,4053
BA,507,1489
BA,507,3849
BA,507,1128
BA,507,1382
BA,507,609
BA,507,797
BA,507,3395
BA,507,3093
BA,507,3751
BA,507,3670
BA,507,4029
BA,507,599
BA,507,345
BA,507,2188
BA,507,1187
BA,507,535
BA,507,3494
BA,507,3988
BA,507,1555
BA,507,1059
BA,507,340
BA,507,1738
BA,507,2560
BA,507,534
BA,507,687
BA,507,2564
BA,507,1665
BA,507,2922
BA,507,352
BA,507,342
BA,507,421
BA,507,3077
BA,507,2359
BA,507,3141
BA,507,3714
BA,507,3550
BA,507,3930
BA,507,1701
BA,507,2072
BA,507,3797
BA,507,813
BA,507,2939
BA,507,2176
BA,507,951
BA,507,3877
BA,507,3484
BA,507,517
BA,507,1197
BA,507,2948
BA,507,1529
BA,507,1638
BA,507,273
BA,507,1054
BA,507,629
BA,507,1335
BA,507,3144
BA,507,1229
BA,507,478
BA,507,1824
BA,507,3576
BA,507,1353
BA,507,346
BA,507,1524
BA,507,1953
BA,507,4059
BA,507,1354
BA,507,521
BA,507,2279
BA,507,3830
BA,507,1386
BA,507,644
BA,507,1657
BA,507,3364
BA,507,3752
BA,507,3462
BA,507,1587
BA,507,1562
BA,507,3406
BA,507,3626
BA,507,591
BA,507,2082
BA,507,3731
BA,507,3577
BA,507,3469
BA,507,3316
BA,507,1194
BA,507,350
BA,507,666
BA,507,1157
BA,507,1273
BA,507,1590
BA,507,351
BA,507,1551
BA,507,1613
BA,507,679
BA,507,146
BA,507,156
BA,507,178
BA,507,193
BA,507,1208
BA,507,1678
BA,1529,507
BA,1638,507
BA,273,507
BA,1054,507
BA,629,507
BA,906,813
BA,1335,507
BA,3144,507
BA,1229,3670
BA,1229,3797
BA,1229,503
BA,1229,507
BA,1229,3576
BA,1229,3830
BA,1231,503
BA,478,608
BA,478,687
BA,478,421
BA,478,3797
BA,478,507
BA,478,3830
BA,3878,502
BA,2194,2179
BA,3339,3077
BA,1824,3670
BA,1824,507
BA,1824,3576
BA,3576,1218
BA,3576,1382
BA,3576,2897
BA,3576,507
BA,3576,1229
BA,3576,1824
BA,3576,2883
BA,3156,3024
BA,3156,502
BA,1821,3670
BA,979,813
BA,1353,507
BA,893,813
BA,893,502
BA,346,608
BA,346,507
BA,1524,3797
BA,1524,507
BA,1561,502
BA,1953,1926
BA,1953,507
BA,1953,1754
BA,4059,507
BA,1354,503
BA,1354,502
BA,1354,507
BA,521,507
BA,481,502
BA,2279,507
BA,3830,1382
BA,3830,345
BA,3830,507
BA,3830,1229
BA,3830,478
BA,3830,1840
BA,1386,3494
BA,1386,3797
BA,1386,507
BA,644,628
BA,644,607
BA,644,608
BA,644,507
BA,1657,507
BA,3364,507
BA,1198,502
BA,3752,507
BA,3462,507
BA,1754,1953
BA,838,797
BA,838,799
BA,838,813
BA,3998,503
BA,2902,2894
BA,1587,507
BA,1562,507
BA,1760,2874
BA,3406,507
BA,1075,502
BA,3626,507
BA,1063,1059
BA,591,507
BA,2082,507
BA,1892,1229
BA,3731,507
BA,3577,507
BA,3469,507
BA,3316,507
BA,3316,3361
BA,2891,2874
BA,1194,507
BA,350,507
BA,2883,3576
BA,666,507
BA,3361,3316
BA,1612,502
BA,2901,2874
BA,1056,502
BA,1190,502
BA,1157,507
BA,1273,507
BA,1590,507
BA,3646,502
BA,1526,502
BA,351,507
BA,2894,2882
BA,2894,502
BA,2894,2902
BA,1551,503
BA,1551,502
BA,1551,507
BA,1004,813
BA,1613,507
BA,3959,421
BA,1550,502
BA,679,421
BA,679,507
BA,4105,813
BA,146,507
BA,156,507
BA,178,507
BA,193,507
BA,1208,507
BA,1678,503
BA,1678,507
BB,2877,2890
BB,2903,2890
BB,2878,2890
BB,2881,2890
BB,2890,2877
BB,2890,2903
BB,2890,2878
BB,2890,2881
BB,2890,2883
BB,2890,2884
BB,2890,6080
BB,2890,6788
BB,3616,7310
BB,7310,3616
BB,2883,2890
BB,2883,2884
BB,2883,6080
BB,2884,2890
BB,2884,2883
BB,6080,2890
BB,6080,2883
BB,6788,2890
BC,2299,2359
BC,2299,2279
BC,2287,2305
BC,2287,2359
BC,2287,2281
BC,2287,3942
BC,2287,2279
BC,2287,2347
BC,2287,3943
BC,2305,2287
BC,2305,2359
BC,2305,2279
BC,2305,2384
BC,2359,2299
BC,2359,2287
BC,2359,2305
BC,2359,2312
BC,2359,2307
BC,2359,2384
BC,2359,3943
BC,2281,2287
BC,2281,3943
BC,2387,2279
BC,2387,2384
BC,2387,3943
BC,2312,2359
BC,2307,2359
BC,2307,3943
BC,2390,2384
BC,3942,2287
BC,3942,2384
BC,2313,3943
